n,minC,maxC,meanC,expC,chbshvC,kurtC,minT,maxT,meanT,expT,minD,maxD,meanD,minCX,maxCX,meanCX
1790.0,1976.0,2119.0,2049.885,44.11499999999978,102.2274226709543,-0.15645679461913664,0.0024498,0.0096312,0.0029603574999999996,0.0005034574999999994,8.864310283349233e-6,0.0013109546578912018,0.00038912142018227236,5903.0,6785.0,6335.313
1810.0,1990.0,2171.0,2069.503,43.503000000000156,100.80596044709692,0.573817863448737,0.0024932,0.0102574,0.0030044199000000007,0.0005272800999999994,7.84699518858683e-6,0.0013167283527577972,0.000384123097250849,5773.0,6832.0,6390.635
1830.0,2019.0,2173.0,2090.962,45.96199999999999,104.66826914861335,0.12751416422754192,0.0025194,0.0747957,0.0030915458000000005,0.0005839541999999994,8.526652642072697e-6,0.0013587612659375654,0.00038962493008741234,6028.0,6886.0,6451.939
1850.0,2031.0,2188.0,2111.018,42.98199999999997,100.08261612313127,0.00398431668779109,0.0025236,0.0078047,0.0028480197,0.0024272803,8.479925626651491e-6,0.001397377670116904,0.0003768440131341913,6060.0,6911.0,6505.921
1870.0,2060.0,2191.0,2129.67,44.32999999999993,102.1981725201897,-0.25324081488782113,0.0025471,0.0067982,0.0028894069,0.0025914931000000003,9.374453481208392e-6,0.0011694235769966347,0.0003721988737583278,6189.0,7034.0,6566.029
1890.0,2091.0,2221.0,2149.165,45.164999999999964,101.51068869788995,-0.047116457457624605,0.0026023,0.0065894,0.0028917411000000002,0.0027066588999999997,1.4091643108999196e-5,0.0011515859303284106,0.00036638309376390063,6221.0,7023.0,6619.383
1910.0,2106.0,2254.0,2168.333,46.333000000000084,102.60062918476235,-0.04678770841364788,0.0026092,0.0068578,0.0029382622,0.0026996378000000002,1.0093539378631472e-5,0.0010581489982927766,0.00035416583034987326,6234.0,7279.0,6676.742
1930.0,2115.0,2254.0,2188.179,42.17900000000009,98.8519645272206,-0.1784877015083457,0.0026033,0.0065163,0.0029487318999999994,0.0027049681000000008,8.733831813299614e-6,0.0010715823812720573,0.00036146235006400724,6264.0,7230.0,6736.901
1950.0,2132.0,2284.0,2210.197,45.197000000000116,101.27398599956578,0.15278740431611393,0.0026259,0.0112629,0.0029878935,0.0026764065,2.052246821499142e-6,0.0011555174550664832,0.0003560804376698424,6394.0,7291.0,6802.899
1970.0,2150.0,2297.0,2228.127,48.12699999999995,104.98704538989416,0.10364916297219517,0.002651,0.0064707,0.0029931564000000004,0.0027307435999999992,1.004978859798526e-5,0.0010470597763321697,0.0003565056130516213,6416.0,7309.0,6854.471
