n,minC,maxC,meanC,expC,chbshvC,kurtC,minT,maxT,meanT,expT,minD,maxD,meanD,minCX,maxCX,meanCX
1610.0,1768.0,1924.0,1850.394,44.394000000000005,103.17043868967222,0.04951104075402846,0.0022702,0.0124159,0.0026758714000000004,0.0027612286,5.904097598509413e-6,0.0008011364071270144,0.00020024961589187746,1182.0,1338.0,1264.394
1630.0,1799.0,1937.0,1868.515,41.4849999999999,94.50188414050858,0.07974013889570442,0.0022714,0.0060607,0.0026554715000000006,0.002830228499999999,3.236783146553157e-6,0.0006302290607754633,0.00020015026551223203,1193.0,1331.0,1262.515
1650.0,1818.0,1962.0,1888.95,44.049999999999955,97.38867775339467,-0.060823580826342205,0.0022955,0.0064954,0.0026947568999999994,0.0028322431000000004,6.450363713342082e-6,0.0006026811420859036,0.00020005803557645463,1192.0,1336.0,1262.95
1670.0,1831.0,1972.0,1907.046,42.04600000000005,96.46379083854698,0.10859867112670596,0.0023302,0.0060348,0.002717170299999999,0.002870129700000001,6.473593429274914e-6,0.0007119644458609488,0.0001866220115445513,1185.0,1326.0,1261.046
1690.0,1854.0,1991.0,1926.433,43.43299999999999,98.8416911019834,-0.1109874339933854,0.0023543,0.006685,0.0027600419999999994,0.002916558000000001,1.1049749336482914e-5,0.0006346497993083264,0.0001907352987928766,1188.0,1325.0,1260.433
1710.0,1881.0,2018.0,1946.132,40.86799999999994,94.35737827448808,-0.00872234126819782,0.002372,0.0069069,0.002792671,0.0029801289999999998,2.4621509885346154e-6,0.0006498040071882424,0.00018876416228165744,1195.0,1332.0,1260.132
1730.0,1896.0,2037.0,1966.68,43.319999999999936,96.70234404265153,0.09428595075009394,0.0023711,0.0065001,0.0027736189999999997,0.0029955810000000006,1.9892325375969487e-6,0.0005636517671692808,0.00018403280737907225,1190.0,1331.0,1260.68
1750.0,1899.0,2060.0,1983.395,43.39499999999998,102.38643700452945,0.027225076407928483,0.0024204,0.0065505,0.0028319999,0.0030004001,6.791783144803219e-6,0.000640541573763172,0.00017739933704144322,1173.0,1334.0,1257.395
1770.0,1942.0,2076.0,2002.861,43.861000000000104,97.74654964738126,0.034214519573695146,0.0024381,0.0069443,0.0028737892000000004,0.0030469107999999997,5.410280324454396e-6,0.0006513030524859685,0.00017730887679655722,1196.0,1330.0,1256.861
1790.0,1944.0,2082.0,2021.142,44.14200000000005,102.76164983434566,0.043002764680087235,0.0024198,0.0079601,0.0028789457,0.0031399542999999996,1.9741766431172088e-6,0.0006747271577696721,0.0001821611240678467,1178.0,1316.0,1255.142
1810.0,1971.0,2112.0,2040.965,43.96499999999992,100.34792078167445,-0.07017787417959465,0.0024672,0.008568,0.0029205959000000005,0.0030464040999999996,1.3922986985635149e-6,0.0005868553575340849,0.00017619570858006865,1185.0,1326.0,1254.965
1830.0,1991.0,2132.0,2059.785,46.784999999999854,102.40890138597857,0.1415841169041645,0.0024826,0.0073268,0.0029467732,0.0030612268000000005,4.591971396202364e-6,0.000544056465535739,0.00016855303288548047,1185.0,1326.0,1253.785
1850.0,2016.0,2154.0,2080.676,43.32400000000007,97.86540817938746,-0.0066872579958348055,0.0025046,0.0152363,0.0029871245,0.0031455754999999996,1.2527432802367273e-5,0.0006264598731690114,0.00017467772088618165,1190.0,1328.0,1254.676
1870.0,2017.0,2168.0,2100.838,44.83800000000019,101.88471728191436,0.16484508574099976,0.0025417,0.0074663,0.002984883600000001,0.0032004163999999995,7.743819008511834e-7,0.0005681581458224586,0.00016961336118041602,1171.0,1322.0,1254.838
1890.0,2053.0,2185.0,2119.661,44.33899999999994,101.16202516426478,-0.07368623024738863,0.0025238,0.0075513,0.0030108763000000005,0.0031334236999999996,3.591120752010865e-7,0.0006089334631791091,0.00016513881946558057,1187.0,1319.0,1253.661
1910.0,2072.0,2234.0,2138.648,43.35199999999986,101.66916218076419,0.08981407375033346,0.0025536,0.0070564,0.0030225334999999993,0.003188766500000001,1.4675465455427972e-6,0.0005147719532428824,0.0001680237513251024,1186.0,1348.0,1252.648
1930.0,2049.0,2231.0,2160.158,46.8420000000001,105.14464378234449,0.44483767010526876,0.002598,0.0070297,0.0030784391999999997,0.0031701608000000003,1.0329717641181917e-5,0.0005819003705289953,0.00016711280799751636,1143.0,1325.0,1254.158
1950.0,2087.0,2266.0,2176.307,46.30699999999979,107.65205053311334,0.32320398148334784,0.00259,0.0075173,0.0030602382,0.0031821618000000005,9.198754739646174e-7,0.0005770374469732888,0.00016252136231441444,1161.0,1340.0,1250.307
1970.0,2133.0,2262.0,2197.118,46.11799999999994,103.83478792381283,-0.2575670093048026,0.0026217,0.0075106,0.0030942426000000003,0.0032197574,6.000729713650845e-6,0.0005899265369414392,0.00016056034000357653,1187.0,1316.0,1251.118
1990.0,2149.0,2310.0,2217.629,44.628999999999905,101.4798765536564,0.13188438290554805,0.0026463,0.0082784,0.003126630099999999,0.003220069900000001,6.112779583514053e-6,0.0006541729460877432,0.0001634672429816933,1183.0,1344.0,1251.629
2010.0,2162.0,2316.0,2235.081,43.91899999999987,100.93858220411741,0.17292181167254128,0.0026629,0.0080855,0.003176922,0.0033566779999999997,5.96060227877393e-6,0.0005631762882878202,0.0001579636533666009,1176.0,1330.0,1249.081
2030.0,2187.0,2334.0,2256.159,46.159000000000106,107.46191158937401,-0.10024694115438182,0.00272,0.0078427,0.0031855534999999996,0.0033197465000000008,7.873557063852172e-6,0.00048386001149514925,0.00015950071883518964,1181.0,1328.0,1250.159
2050.0,2199.0,2361.0,2274.743,43.25700000000006,103.60885007475868,0.039968584714078936,0.0026891,0.0073596,0.0031803281999999997,0.0031427718,4.86866391476327e-6,0.0004983191805417187,0.000157840931266291,1175.0,1337.0,1250.743
2070.0,2228.0,2374.0,2301.447,45.552999999999884,105.11780807062893,0.012920785360592824,0.0027777,0.0080022,0.0032371163000000005,0.0029310837,4.296987469333242e-6,0.0006201804547881669,0.00015149667484030195,1204.0,1350.0,1277.447
2090.0,2259.0,2420.0,2326.217,45.2170000000001,103.85154482896903,-0.021245702384715237,0.002832,0.008688,0.0033354416000000004,0.0028560583999999996,7.565291226446794e-6,0.0005113511424671278,0.0001510378695691411,1235.0,1396.0,1302.217
2110.0,2245.0,2430.0,2353.817,46.18299999999999,106.7493589940738,0.33256297023601045,0.0028449,0.0071529,0.0033291908999999995,0.002913509100000001,5.667090458376982e-6,0.000446022898652444,0.00014912466915198368,1221.0,1406.0,1329.817
2130.0,2309.0,2454.0,2378.697,44.302999999999884,102.64170272914973,0.15041642652981624,0.0029231,0.0075883,0.0034101369,0.0029278630999999998,7.551419681741141e-6,0.0005178359166734149,0.00015030253828165249,1285.0,1430.0,1354.697
2150.0,2330.0,2473.0,2403.165,46.164999999999964,105.77837474911671,-0.05023848692474209,0.002968,0.0074426,0.0034768088000000003,0.0029289911999999993,4.708160776307106e-6,0.0006214232776983981,0.00014116098385431877,1306.0,1449.0,1379.165
2170.0,2345.0,2503.0,2428.812,45.8119999999999,103.71890247554074,0.1419590935577819,0.0029723,0.0082597,0.0035047497999999996,0.0028624502000000004,3.683973781230935e-6,0.00043771431612554893,0.000142358911618281,1321.0,1479.0,1404.812
2190.0,2370.0,2530.0,2456.414,48.585999999999785,108.5939442359689,0.014043326959911617,0.0030235,0.0075617,0.0035478594000000006,0.0028862405999999993,4.861143217568066e-6,0.0004479944772584914,0.0001414731016614,1346.0,1506.0,1432.414
2210.0,2414.0,2553.0,2482.102,48.89800000000014,111.46253099502009,-0.23940374650499763,0.003046,0.0069289,0.0035525214000000005,0.0027954786,4.856996122596226e-6,0.0005160531244401601,0.00014388164030516997,1390.0,1529.0,1458.102
2230.0,2437.0,2572.0,2506.391,46.608999999999924,105.56128819584178,-0.1909150976181051,0.0031275,0.0072056,0.0036266180000000003,0.002802882,4.697579685787162e-6,0.00045197853802307934,0.00014044825113944487,1413.0,1548.0,1482.391
2250.0,2451.0,2614.0,2533.95,48.05000000000018,108.52929838807862,0.36327882213434304,0.0031795,0.0082193,0.0037709654000000004,0.0029288345999999993,4.185420982821748e-6,0.0005038994467388922,0.0001395181674933457,1427.0,1590.0,1509.95
2270.0,2485.0,2637.0,2557.532,48.53200000000015,107.20033316847211,0.10568982689836215,0.003198,0.0082739,0.0037698110999999997,0.0029909889000000003,3.4910947039989647e-6,0.0005587459880417802,0.00014132733185318917,1461.0,1613.0,1533.532
2290.0,2504.0,2670.0,2582.919,50.08100000000013,113.01938843473783,-0.023812997448448225,0.0032294,0.0077587,0.0037686145999999993,0.0028878854000000008,1.1910279993312144e-6,0.0004642583667139464,0.0001361881953196109,1480.0,1646.0,1558.919
