n,minC,maxC,meanC,expC,chbshvC,kurtC,minT,maxT,meanT,expT,minD,maxD,meanD,minCX,maxCX,meanCX
1730.0,1922.0,2059.0,1990.992,43.00800000000004,98.13944196942465,-0.13048831753293388,0.0023751,0.0057669,0.002724759699999999,0.0025659403000000006,1.0907908289418967e-5,0.0011244168662168316,0.000397129921218356,1216.0,1353.0,1284.992
1750.0,1948.0,2088.0,2011.405,42.59500000000003,98.99282337159133,-0.03213242726030474,0.0024626,0.0065337,0.002818527500000001,0.0027010724999999994,1.1857383604478462e-5,0.0012208461581971022,0.0003969381152713863,1222.0,1362.0,1285.405
1770.0,1963.0,2100.0,2031.458,43.458000000000084,99.78056364283013,-0.0913090841922033,0.0024845,0.0066459,0.002823867,0.002672433,1.4255843119357926e-5,0.0011030502469975515,0.00038772535441442956,1217.0,1354.0,1285.458
1790.0,1964.0,2119.0,2050.347,46.34700000000021,101.0018474741586,0.24054127406749837,0.0024782,0.0063244,0.0028070447000000005,0.002714855299999999,1.2203230760071243e-5,0.0011051365025830583,0.00039809521669506267,1198.0,1353.0,1284.347
1810.0,1997.0,2168.0,2070.841,45.159000000000106,104.05816874461358,0.29223668139965664,0.0025211,0.0069966,0.0028692897000000004,0.0026350103,2.76912633798272e-5,0.0011118337338688095,0.000393489692573965,1211.0,1382.0,1284.841
1830.0,2022.0,2158.0,2088.505,43.49499999999989,98.23222011676752,0.09584539666141634,0.0025515,0.0068064,0.0028829992000000003,0.0026312008,1.0944625727443408e-5,0.0010676791132278208,0.0003727941943816771,1216.0,1352.0,1282.505
1850.0,2047.0,2193.0,2109.609,45.391000000000076,102.71140156775205,-0.045537790760641794,0.0025078,0.0067595,0.0028630043000000007,0.0025258956999999996,2.362386265774612e-6,0.0010433582676469583,0.000364127046793503,1221.0,1367.0,1283.609
1870.0,2054.0,2208.0,2129.185,44.815000000000055,100.76333037741828,0.19411572805038713,0.0025263,0.0063259,0.0028774082999999994,0.002522591700000001,1.2785720858808164e-5,0.0011209326565554797,0.00036903474950389625,1208.0,1362.0,1283.185
1890.0,2078.0,2223.0,2150.0,46.0,106.59926549185694,-0.058543571235368574,0.002545,0.0061479,0.0028824246,0.0025322753999999998,6.889964112261356e-6,0.0010969087057692752,0.00036308834635215764,1212.0,1357.0,1284.0
1910.0,2108.0,2237.0,2168.652,41.652000000000044,94.37629365897358,-0.1980301416838821,0.0025662,0.0098283,0.0029404032,0.0025194968000000002,2.817080170480379e-5,0.00115096337436277,0.0003623214000276081,1222.0,1351.0,1282.652
1930.0,2118.0,2260.0,2188.087,43.91300000000001,103.88465064984644,-0.19497019174279062,0.0026272,0.0062538,0.0029528889,0.0024768111,6.813865747439203e-6,0.0011857495978967562,0.0003703347182528313,1212.0,1354.0,1282.087
1950.0,2138.0,2296.0,2209.944,46.05600000000004,103.85144391101358,0.3510892023861709,0.0025914,0.0103127,0.0029559456999999996,0.0024501543,8.175037639480507e-6,0.0009807654849207698,0.00035203966719718764,1212.0,1370.0,1283.944
1970.0,2156.0,2305.0,2228.727,44.72699999999986,103.98510625239713,-0.22666769370222362,0.0026234,0.0068599,0.0029917113,0.0024472887000000004,7.365824544032575e-6,0.0010934465585941693,0.00035334221950950755,1210.0,1359.0,1282.727
1990.0,2160.0,2339.0,2248.865,45.13500000000022,106.5255048482906,0.23161010746606348,0.0026363,0.0062665,0.0029854647000000004,0.0024495352999999993,1.4172597020226073e-5,0.0010607800565590338,0.0003367917533494807,1194.0,1373.0,1282.865
2010.0,2207.0,2341.0,2268.712,45.28800000000001,104.9883978527327,-0.24275180863640644,0.002685,0.0066539,0.0030247254,0.0025521746,8.675347919638941e-6,0.0009787480968810253,0.00035242496521752727,1221.0,1355.0,1282.712
2030.0,2212.0,2359.0,2287.361,45.639000000000124,101.83803103244173,0.05368515338991653,0.0026907,0.0062008,0.0030389239,0.0025113761,8.773018934516116e-6,0.0010898878811553346,0.00034936619187162475,1206.0,1353.0,1281.361
2050.0,2244.0,2385.0,2307.442,44.44200000000001,103.14442055434453,0.00043236839955929085,0.002686,0.0074679,0.0030675412000000005,0.0025658587999999997,1.0520521451814406e-5,0.0010558665451867505,0.00033854500118859603,1220.0,1361.0,1283.442
2070.0,2262.0,2413.0,2333.04,45.039999999999964,102.29737412442586,0.002925863329207967,0.0028019,0.0113852,0.0031939912000000003,0.0025050088,4.826165764576088e-6,0.0012378633277826624,0.00033424886467827114,1238.0,1389.0,1309.04
2090.0,2284.0,2436.0,2360.92,47.07999999999993,105.98067703078657,-0.008769500353359216,0.0028426,0.0096463,0.0032530151,0.0025859848999999994,5.717059151197231e-6,0.001020779665963273,0.00033116052495830664,1260.0,1412.0,1336.92
2110.0,2317.0,2462.0,2384.816,47.1840000000002,105.38742519574807,-0.027006914985533204,0.002869,0.0068697,0.0032761969000000006,0.0026775030999999995,9.03555685794983e-6,0.0009963166215789761,0.00032708871929513144,1293.0,1438.0,1360.816
2130.0,2344.0,2497.0,2412.725,45.27500000000009,104.60693146302548,-0.17758028103546053,0.0029122,0.0070243,0.0033391081,0.0027265919000000003,1.0142034769173308e-5,0.001068803110543991,0.000331224578899887,1320.0,1473.0,1388.725
2150.0,2361.0,2506.0,2438.916,45.08399999999983,105.42719655655162,-0.11470587340950678,0.0029705,0.0071447,0.0034036217,0.0027384783,1.5093027369543009e-5,0.0009740980346093063,0.00033381669274553207,1337.0,1482.0,1414.916
2170.0,2385.0,2541.0,2461.845,48.8449999999998,111.19525117505641,0.10962860061385271,0.0030142,0.007149,0.0034486006000000002,0.0027967993999999997,1.3761756678043336e-5,0.001082219196783897,0.00031205711658930995,1361.0,1517.0,1437.845
2190.0,2423.0,2572.0,2489.205,45.79500000000007,108.16116834769461,-0.10487470897825757,0.0030535,0.0070938,0.0035033385999999993,0.0027940614000000006,2.5517644600187657e-6,0.000912677566869545,0.0003103356036226336,1399.0,1548.0,1465.205
2210.0,2451.0,2596.0,2514.859,44.858999999999924,104.68916945989302,-0.1466729763891026,0.0030872,0.0074504,0.0035363267999999996,0.0028399732,1.460603359860158e-5,0.0010143617687493973,0.00031307919470006804,1427.0,1572.0,1490.859
2230.0,2471.0,2622.0,2541.795,48.79500000000007,109.52979629432473,-0.03714811586246114,0.0031121,0.0080396,0.0036133546999999994,0.002831045300000001,1.1269731175331342e-5,0.000922227803017352,0.000309564122739099,1447.0,1598.0,1517.795
2250.0,2489.0,2637.0,2566.82,47.179999999999836,107.38530441174714,0.056383176773487254,0.0031682,0.0079203,0.0036578767999999994,0.0028059232,5.8219769373817815e-6,0.0010238317604260876,0.00030330819477769605,1465.0,1613.0,1542.82
2270.0,2527.0,2655.0,2592.095,45.0949999999998,103.06144362059537,-0.1961702115745232,0.0032117,0.0072362,0.003688618,0.0028286820000000003,1.7583635476298974e-5,0.0008931380831739338,0.0003005003987539997,1503.0,1631.0,1568.095
2290.0,2544.0,2705.0,2617.09,50.090000000000146,113.01331784356213,-0.03602167621382213,0.0032497,0.0078255,0.0037347449999999994,0.0028177550000000008,4.131015138051107e-6,0.0009730992069735469,0.0002964747266947272,1520.0,1681.0,1593.09
2310.0,2580.0,2738.0,2644.803,49.802999999999884,113.32116089021284,-0.0263354982882662,0.0032815,0.0073318,0.0037601927,0.0027710073,1.5398096046653253e-5,0.000927593621604985,0.00030068264779969364,1556.0,1714.0,1620.803
